drug_name,smiles,tokens
irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,"['CCCCC1', '=N', 'C2(', 'CCCC2)', 'C(=O)N1', 'CC1=', 'CC', '=C(', 'C=', 'C1)', 'C1=', 'CC=', 'CC', '=C1', 'C1=N', 'N', 'N', '=N1']"
fludrocortisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,"['[H]', '[C@@]12', 'CC', '[C@](O)(', 'C(=O)', 'CO)', '[C@@]1', '(C)C', '[C@H](O)', '[C@@]1', '(F)', '[C@@]2(', '[H]', ')', 'CCC2', '=CC(=O)', 'CC', '[C@]12C']"
tolvaptan,CC1=CC=CC=C1C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCC[C@@H](O)C2=C1C=CC(Cl)=C2,"['CC1=', 'CC=', 'CC', '=C1', 'C(=O)N', 'C1=', 'CC(C)', '=C(', 'C=', 'C1)', 'C(=O)N1', 'CCC', '[C@@H](O)', 'C2', '=C1', 'C=CC(', 'Cl)', '=C2']"
plazomicin,CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H]2O)NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,"['CN', '[C@@H]1', '[C@@H](O)', '[C@@H](', 'O[C@H]2', '[C@@H](', 'C[C@H](N)', '[C@@H](O', '[C@H]3', 'OC(', 'CN', 'CCO)', '=', 'CC[C@H]3', 'N)', '[C@@H]2O)', 'NC(=O)', '[C@@H](O)', 'CCN)', 'OC', '[C@]1(C)', 'O']"
clorazepic acid,OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,"['OC(=O)', 'C1', 'N=C(', 'C2=', 'CC=', 'CC', '=C', '2)', 'C2=C(', 'N', 'C1=O)', 'C=CC(', 'Cl)', '=C2']"
diazepam,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,"['CN1', 'C2=C(', 'C=C(', 'Cl)', 'C=C', '2)', 'C(=N', 'CC1', '=O)', 'C1=', 'CC=', 'CC', '=C1']"
regadenoson,CNC(=O)C1=CN(N=C1)C1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1,"['CNC(=O)', 'C1=C', 'N(', 'N=', 'C1)', 'C1=N', 'C2=C(', 'N=', 'CN2', '[C@@H]2', 'O[C@H](CO)[C@@H](O)', '[C@H]2O)', 'C(N)', '=N1']"
naloxegol,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC=C)[C@H]1O5,"['CO', 'CCOCC', 'OCCOCC', 'OCCOCC', 'OCCO', '[C@H]1CC', '[C@@]2(O)', '[C@H]3', 'CC4', '=', 'CC', '=C(O)', 'C5', '=C4', '[C@@]2(', 'CCN3', 'CC=C)', '[C@H]1O', '5']"
lovastatin,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,"['[H]', '[C@]12', '[C@H](C', '[C@@H](C)C', '=C1', 'C=C', '[C@H](C)', '[C@@H]2', 'CC[C@@H]1', 'C[C@@H](O)', 'CC(=O)O', '1)', 'OC(=O)', '[C@@H](C)', 'CC']"
gabapentin,NCC1(CC(O)=O)CCCCC1,"['N', 'CC1(', 'CC(O)=O)', 'CCCCC1']"
tetracycline,[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O,"['[H]', '[C@@]12', 'C', '[C@@]3(', '[H]', ')', 'C(', '=C(O)', '[C@]1(O)', 'C(=O)C(', 'C(N)=O)', '=C(O)', '[C@H]2', 'N(C)C)', 'C(=O)', 'C1=C(O)', 'C=', 'CC', '=C1', '[C@@]3(C)', 'O']"
clopidogrel,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,"['[H]', '[C@@](', 'N1', 'CCC2', '=C(', 'C1)', 'C=C', 'S', '2)', '(', 'C(=O)OC)', 'C1=', 'CC=', 'CC', '=C1', 'Cl']"
ozanimod,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N,"['CC(C)O', 'C1=C(', 'C=C(', 'C=', 'C1)', 'C1=N', 'C(=N', 'O1)', 'C1', '=C2', 'CC[C@H](', 'N', 'CCO)', 'C2=', 'CC=', 'C1)', 'C#N']"
bethanechol,CC(C[N+](C)(C)C)OC(N)=O,"['CC(', 'C', '[N+](C)(C)C)', 'O', 'C(N)=O']"
cobimetinib,OC1(CN(C1)C(=O)C1=C(NC2=C(F)C=C(I)C=C2)C(F)=C(F)C=C1)[C@@H]1CCCCN1,"['O', 'C1(', 'CN(', 'C1)', 'C(=O)', 'C1=C(', 'N', 'C2=C(', 'F)', 'C=C(', 'I)', 'C=C', '2)', 'C(F)', '=C(', 'F)', 'C=', 'C1)', '[C@@H]1', 'CCCCN1']"
bendamustine,CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl,"['CN1', 'C(CCCC', '(O)=O)', '=N', 'C2=', 'CC(', '=', 'CC', '=C1', '2)', 'N(CCCl)CC', 'Cl']"
deflazacort,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O,"['[H]', '[C@@]12', 'C', '[C@@]3(', '[H]', ')', '[C@]4', '(', '[H]', ')', 'CCC', '5', '=CC(=O)', 'C=C', '[C@]5', '(C)', '[C@@]4', '(', '[H]', ')', '[C@@](', '[H]', ')', '(O)', 'C', '[C@]3(C)', '[C@@]1', '(N', '=C(C)', 'O2)', 'C(=O)', 'CO', 'C(C)=O']"
pergolide,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC,"['[H]', '[C@@]12', 'CC3', '=', 'CN', 'C4', '=', 'CC=', 'CC(', '=C3', '4)', '[C@@]1(', '[H]', ')', 'C[C@@H](', 'CS', 'C)', 'CN2', 'CCC']"
pyridoxine,CC1=C(O)C(CO)=C(CO)C=N1,"['CC1=C(', 'O)', 'C(CO)', '=C(', 'CO)', 'C=', 'N1']"
stavudine,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,"['CC1', '=C', 'N(', '[C@@H]2', 'O[C@H](CO)', 'C=C', '2)', 'C(=O)N', 'C1=O']"
tipiracil,ClC1=C(CN2CCCC2=N)NC(=O)NC1=O,"['Cl', 'C1=C(', 'CN2', 'CCCC2', '=N)', 'NC(=O)N', 'C1=O']"
apremilast,CCOC1=CC(=CC=C1OC)[C@@H](CS(C)(=O)=O)N1C(=O)C2=CC=CC(NC(C)=O)=C2C1=O,"['CCO', 'C1=', 'CC(', '=', 'CC', '=C1', 'OC)', '[C@@H](', 'CS', '(C)', '(=O)=O)', 'N1C(=O)', 'C2=', 'CC=', 'CC(N', 'C(C)=O)', '=C2', 'C1=O']"
tyropanoic acid,CCCC(=O)NC1=C(I)C=C(I)C(CC(CC)C(O)=O)=C1I,"['CCCC(=O)N', 'C1=C(', 'I)', 'C=C(', 'I)', 'C(', 'CC(', 'CC)', 'C(O)=O)', '=C1', 'I']"
saxagliptin,[H][C@@]12C[C@]1([H])N([C@@H](C2)C#N)C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,"['[H]', '[C@@]12', 'C', '[C@]1(', '[H]', ')', 'N(', '[C@@H](', 'C2)', 'C#N)', 'C(=O)', '[C@@H](N)', 'C12CC3', 'CC(', 'CC(O)(', 'C3)', 'C1)C2']"
digitoxin,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)C1=CC(=O)OC1,"['[H]', '[C@@]1', '(CC', '[C@]2(O)', '[C@]3(', '[H]', ')', 'CC[C@]4', '(', '[H]', ')', 'C[C@H](', 'CC[C@]4(C)', '[C@@]3(', '[H]', ')', 'CC', '[C@]12', 'C)', 'O[C@H]1', 'C[C@H](O)', '[C@H](', 'O[C@H]2', 'C[C@H](O)', '[C@H](O', '[C@H]3', 'C[C@H](O)', '[C@H](O)', '[C@@H](C)', 'O3)', '[C@@H](C)', 'O2)', '[C@@H](C)', 'O1)', 'C1=', 'CC(=O)O', 'C1']"
temsirolimus,OCC(C)(CO)C(=O)O[C@@H]1CC[C@@H](C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@@H](OC)C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC,"['OCC', '(C)(', 'CO)', 'C(=O)O', '[C@@H]1', 'CC[C@@H](', 'C[C@@H](C)', '[C@]2(', '[H]', ')', 'CC(=O)', '[C@H](C)', '\\', 'C=C(C)', '\\', '[C@@H](O)', '[C@@H](OC)', 'C(=O)', '[C@H](C)C', '[C@H](C)', '\\', 'C=C\\', 'C=C\\', 'C=C(C)', '\\', '[C@@H](OC)', 'C', '[C@]3(', '[H]', ')', 'CC[C@@H](C)', '[C@@]', '(O)', '(O', '3)', 'C(=O)', 'C(=O)N3', 'CCCC', '[C@H]3', 'C(=O)O', '2)', 'C[C@H]1', 'OC']"
telmisartan,CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O,"['CCCC1', '=N', 'C2=C(', 'C=C(', 'C=C2', 'C)', 'C2=N', 'C3=', 'CC=', 'CC', '=C3', 'N2', 'C)', 'N1', 'CC1=', 'CC', '=C(', 'C=', 'C1)', 'C1=', 'CC=', 'CC', '=C1', 'C(O)=O']"
elbasvir,[H][C@]1(CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C)C1=NC=C(N1)C1=CC2=C(C=C1)N1[C@@H](OC3=C(C=CC(=C3)C3=CN=C(N3)[C@]3([H])CCCN3C(=O)[C@@H](NC(=O)OC)C(C)C)C1=C2)C1=CC=CC=C1,"['[H]', '[C@]1(', 'CCCN1C(=O)', '[C@@H](NC(=O)', 'OC)', 'C(C)C)', 'C1=N', 'C=C(', 'N1)', 'C1=', 'CC2', '=C(', 'C=', 'C1)', 'N1', '[C@@H](', 'OC3', '=C(', 'C=CC(', '=C', '3)', 'C3=', 'CN', '=C(N', '3)', '[C@]3(', '[H]', ')', 'CCCN3', 'C(=O)', '[C@@H](NC(=O)', 'OC)', 'C(C)C)', 'C1=C', '2)', 'C1=', 'CC=', 'CC', '=C1']"
brivaracetam,CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1,"['CCC[C@H]1', 'CN(', '[C@@H](CC)', 'C(N)=O)', 'C(=O)C1']"
phensuximide,CN1C(=O)CC(C1=O)C1=CC=CC=C1,"['CN1C(=O)', 'CC(', 'C1=O)', 'C1=', 'CC=', 'CC', '=C1']"
lanthanum carbonate,[La+3].[La+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,"['[La+3]', '.', '[La+3]', '.', '[O-]', 'C(', '[O-])', '=O', '.', '[O-]', 'C(', '[O-])', '=O', '.', '[O-]', 'C(', '[O-])', '=O']"
alimemazine,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,"['CC(', 'CN(C)C)', 'CN1', 'C2=', 'CC=', 'CC', '=C2', 'S', 'C2=', 'CC=', 'CC', '=C1', '2']"
panobinostat,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C2=CC=CC=C2N1,"['CC1=C(', 'CCN', 'CC2', '=', 'CC', '=C(\\', 'C=C\\', 'C(=O)NO)', 'C=C', '2)', 'C2=', 'CC=', 'CC', '=C2', 'N1']"
ferumoxytol,[O--].[O--].[O--].[O--].[Fe++].[Fe+3].[Fe+3],"['[O--]', '.', '[O--]', '.', '[O--]', '.', '[O--]', '.', '[Fe++]', '.', '[Fe+3]', '.', '[Fe+3]']"
rifapentine,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(CC1)C1CCCC1)=C2O,"['CO[C@H]1', '\\', 'C=C\\', 'O', '[C@@]2(C)', 'OC3', '=C(', 'C2=O)', 'C2=C(', 'C(O)', '=C', '3C)', 'C(O)=C(', 'NC(=O)', '\\', 'C(C)', '=C/C=C/', '[C@H](C)', '[C@H](O)', '[C@@H](C)', '[C@@H](O)', '[C@@H](C)', '[C@H](OC(C)=O)', '[C@@H]1', 'C)', 'C(\\', 'C', '=N\\', 'N1CCN(', 'CC1)', 'C1CCCC1)', '=C2', 'O']"
aminocaproic acid,NCCCCCC(O)=O,"['NCCCC', 'CC(O)', '=O']"
arbutamine,O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1,"['O[C@@H](', 'CN', 'CCCCC1', '=', 'CC', '=C(O)', 'C=', 'C1)', 'C1=', 'CC(O)', '=C(O)', 'C=C1']"
tipranavir,[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O,"['[H]', '[C@@]', '(CC)', '(', 'C1=', 'CC(N', 'S(=O)(=O)', 'C2=N', 'C=C(', 'C=C', '2)', 'C(F)(F)F)', '=', 'CC=', 'C1)', 'C1=C(O)', 'C', '[C@@](', 'CCC)', '(', 'CCC2', '=', 'CC=', 'CC', '=C', '2)', 'OC1=O']"
sodium ferric gluconate complex,[O--].[O--].[O--].[Na+].[Fe+3].[Fe+3].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,"['[O--]', '.', '[O--]', '.', '[O--]', '.', '[Na+]', '.', '[Fe+3]', '.', '[Fe+3]', '.', 'OC', '[C@@H](O)', '[C@@H](O)[C@H](O)', '[C@@H](O)', 'C(', '[O-])', '=O', '.', 'OC', '[C@H]1O', '[C@@](', 'CO)', '(O', '[C@H]2', 'O[C@H](CO)[C@@H](O)[C@H](O)', '[C@H]2O)', '[C@@H](O)', '[C@@H]1O', '.', 'OC', '[C@H]1O', '[C@@](', 'CO)', '(O', '[C@H]2', 'O[C@H](CO)[C@@H](O)[C@H](O)', '[C@H]2O)', '[C@@H](O)', '[C@@H]1O', '.', 'OC', '[C@H]1O', '[C@@](', 'CO)', '(O', '[C@H]2', 'O[C@H](CO)[C@@H](O)[C@H](O)', '[C@H]2O)', '[C@@H](O)', '[C@@H]1O', '.', 'OC', '[C@H]1O', '[C@@](', 'CO)', '(O', '[C@H]2', 'O[C@H](CO)[C@@H](O)[C@H](O)', '[C@H]2O)', '[C@@H](O)', '[C@@H]1O', '.', 'OC', '[C@H]1O', '[C@@](', 'CO)', '(O', '[C@H]2', 'O[C@H](CO)[C@@H](O)[C@H](O)', '[C@H]2O)', '[C@@H](O)', '[C@@H]1O']"
chlormezanone,CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O,"['CN1', 'C(', 'C2=', 'CC', '=C(', 'Cl)', 'C=C', '2)', 'S(=O)(=O)', 'CC', 'C1=O']"
risdiplam,CC1=CN2N=C(C=C(C)C2=N1)C1=CC(=O)N2C=C(C=CC2=N1)N1CCNC2(CC2)C1,"['CC1=', 'CN2', 'N=C(', 'C=C(C)', 'C2=', 'N1)', 'C1=', 'CC(=O)N2', 'C=C(', 'C=', 'CC2', '=N1', ')', 'N1', 'CCN', 'C2(', 'CC2)C1']"
lithium carbonate,[Li+].[Li+].[O-]C([O-])=O,"['[Li+]', '.', '[Li+]', '.', '[O-]', 'C(', '[O-])', '=O']"
carbenicillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(O)=O)C1=CC=CC=C1)C(O)=O,"['[H]', '[C@]12', 'S', 'C(C)(C)', '[C@@H](', 'N1C(=O)', '[C@H]2', 'NC(=O)C(', 'C(O)=O)', 'C1=', 'CC=', 'CC=', 'C1)', 'C(O)=O']"
dimercaprol,OCC(S)CS,"['OCC(', 'S)', 'CS']"
trimipramine,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12,"['CC(', 'CN(C)C)', 'CN1', 'C2=', 'CC=', 'CC', '=C2', 'CCC2', '=', 'CC=', 'CC', '=C1', '2']"
dichloralphenazone,OC(O)C(Cl)(Cl)Cl.OC(O)C(Cl)(Cl)Cl.CN1N(C(=O)C=C1C)C1=CC=CC=C1,"['O', 'C(O)', 'C(Cl)(Cl)', 'Cl', '.', 'O', 'C(O)', 'C(Cl)(Cl)', 'Cl', '.', 'CN1', 'N(C(=O)', 'C=C1', 'C)', 'C1=', 'CC=', 'CC', '=C1']"
apraclonidine,NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1,"['N', 'C1=', 'CC(', 'Cl)', '=C(N', 'C2=N', 'CCN', '2)', 'C(Cl)', '=C1']"
glecaprevir,[H][C@@]12CN(C(=O)[C@@]([H])(NC(=O)O[C@]3([H])CCC[C@@]3([H])OC\C=C\C(F)(F)C3=NC4=C(C=CC=C4)N=C3O1)C(C)(C)C)[C@@]([H])(C2)C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1,"['[H]', '[C@@]12', 'CN(C(=O)', '[C@@](', '[H]', ')', '(', 'NC(=O)', 'O', '[C@]3(', '[H]', ')', 'CCC', '[C@@]3(', '[H]', ')', 'OC', '\\', 'C=C\\', 'C(F)(F)', 'C3=N', 'C4', '=C(', 'C=', 'CC', '=C', '4)', 'N', '=C3', 'O1)', 'C(C)(C)C)', '[C@@](', '[H]', ')', '(', 'C2)', 'C(=O)N', '[C@@]1(', 'C[C@H]1', 'C(F)F)', 'C(=O)NS(=O)(=O)', 'C1(C)', 'CC1']"
hydroxychloroquine,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,"['CCN(', 'CCO)', 'CCCC(C)', 'NC1', '=C2', 'C=CC(', 'Cl)', '=', 'CC2', '=N', 'C=C1']"
methylprednisolone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,"['[H]', '[C@@]12', 'CC', '[C@](O)(', 'C(=O)', 'CO)', '[C@@]1', '(C)C', '[C@H](O)', '[C@@]1(', '[H]', ')', '[C@@]2(', '[H]', ')', 'C[C@H](C)', 'C2=', 'CC(=O)', 'C=C', '[C@]12C']"
diltiazem,COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,"['CO', 'C1=', 'CC', '=C(', 'C=', 'C1)', '[C@@H]1', 'S', 'C2=C(', 'C=', 'CC', '=C', '2)', 'N(', 'CCN(C)C)', 'C(=O)', '[C@@H]1O', 'C(C)=O']"
colistimethate,CCC(C)CCCCC(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC(C(C)O)C(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC1CCNC(=O)C(NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS([O-])(=O)=O)NC1=O)C(C)O,"['CCC(C)', 'CCCC', 'C(=O)NC(', 'CCN', 'CS', '([O-])', '(=O)=O)', 'C(=O)NC(', 'C(C)', 'O)', 'C(=O)NC(', 'CCN', 'CS', '([O-])', '(=O)=O)', 'C(=O)N', 'C1', 'CCNC(=O)', 'C(NC(=O)', 'C(', 'CCN', 'CS', '([O-])', '(=O)=O)', 'NC(=O)C(', 'CCN', 'CS', '([O-])', '(=O)=O)', 'NC(=O)C(', 'CC(C)C)', 'NC(=O)C(', 'CC(C)C)', 'NC(=O)C(', 'CCN', 'CS', '([O-])', '(=O)=O)', 'N', 'C1=O)', 'C(C)', 'O']"
magnesium glycinate,[Mg++].NCC([O-])=O.NCC([O-])=O,"['[Mg++]', '.', 'N', 'CC(', '[O-])', '=O', '.', 'N', 'CC(', '[O-])', '=O']"
cyclandelate,CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1,"['CC1', 'CC(', 'CC(C)(C)', 'C1)', 'OC(=O)', 'C(O)', 'C1=', 'CC=', 'CC', '=C1']"
glycerol phenylbutyrate,O=C(CCCC1=CC=CC=C1)OCC(COC(=O)CCCC1=CC=CC=C1)OC(=O)CCCC1=CC=CC=C1,"['O=C(', 'CCCC1', '=', 'CC=', 'CC=', 'C1)', 'OCC(', 'COC(=O)', 'CCCC1', '=', 'CC=', 'CC=', 'C1)', 'OC(=O)', 'CCCC1', '=', 'CC=', 'CC', '=C1']"
sonidegib,[H][C@]1(C)CN(C[C@@]([H])(C)O1)C1=CC=C(NC(=O)C2=CC=CC(=C2C)C2=CC=C(OC(F)(F)F)C=C2)C=N1,"['[H]', '[C@]1(C)', 'CN(C', '[C@@](', '[H]', ')', '(C)', 'O1)', 'C1=', 'CC', '=C(', 'NC(=O)', 'C2=', 'CC=', 'CC(', '=C2', 'C)', 'C2=', 'CC', '=C(', 'O', 'C(F)(F)F)', 'C=C', '2)', 'C=', 'N1']"
pyrazinamide,NC(=O)C1=NC=CN=C1,"['NC(=O)', 'C1=N', 'C=', 'CN', '=C1']"
isosorbide dinitrate,[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O,"['[H]', '[C@]12', 'OC', '[C@H](O', '[N+]([O-])=O)', '[C@@]1(', '[H]', ')', 'OC', '[C@H]2O', '[N+]([O-])=O']"
cyclosporine,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,"['CC[C@@H]1', 'NC(=O)[C@H](', '[C@H](O)', '[C@H](C)C', '\\', 'C=C\\', 'C)', 'N(C)C(=O)', '[C@H](C(C)C)', 'N(C)C(=O)', '[C@H](CC(C)C)', 'N(C)C(=O)', '[C@H](CC(C)C)', 'N(C)C(=O)', '[C@@H](C)', 'NC(=O)', '[C@H](C)', 'NC(=O)[C@H](CC(C)C)', 'N(C)C(=O)', '[C@@H](', 'NC(=O)[C@H](CC(C)C)', 'N(C)C(=O)', 'CN(C)', 'C1=O)', 'C(C)C']"
pentazocine,CC1C2CC3=C(C=C(O)C=C3)C1(C)CCN2CC=C(C)C,"['CC1', 'C2', 'CC3', '=C(', 'C=C(', 'O)', 'C=C', '3)', 'C1', '(C)CC', 'N2CC', '=C(C)', 'C']"
esmolol,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,"['COC(=O)', 'CCC1', '=', 'CC', '=C(', 'OCC(O)', 'CN', 'C(C)C)', 'C=C1']"
omadacycline,[H][C@@]12CC3=C(C=C(CNCC(C)(C)C)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C,"['[H]', '[C@@]12', 'CC3', '=C(', 'C=C(', 'CN', 'CC(C)(C)C)', 'C(O)', '=C3', 'C(=O)', 'C1=C(O)', '[C@]1(O)', 'C(=O)C(', 'C(N)=O)', '=C(O)', '[C@@H](', 'N(C)C)', '[C@]1(', '[H]', ')', 'C2)', 'N(C)C']"
lorcaserin,C[C@H]1CNCCC2=CC=C(Cl)C=C12,"['C[C@H]1', 'CN', 'CCC2', '=', 'CC', '=C(', 'Cl)', 'C=', 'C12']"
tofacitinib,C[C@@H]1CCN(C[C@@H]1N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N,"['C[C@@H]1', 'CCN(C', '[C@@H]1', 'N(C)', 'C1=N', 'C=N', 'C2', '=C1', 'C=', 'CN', '2)', 'C(=O)', 'CC#', 'N']"
dexlansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1,"['CC1=C(', 'OCC', '(F)(F)F)', 'C=', 'CN', '=C1', 'C', '[S@@]', '(=O)', 'C1=N', 'C2=', 'CC=', 'CC', '=C2', 'N1']"
potassium perchlorate,[K+].[O-][Cl](=O)(=O)=O,"['[K+]', '.', '[O-]', '[Cl]', '(=O)', '(=O)=O']"
salsalate,OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O,"['OC(=O)', 'C1=', 'CC=', 'CC', '=C1', 'OC(=O)', 'C1=', 'CC=', 'CC', '=C1', 'O']"
lorlatinib,C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2,"['C[C@H]1', 'O', 'C2=C(', 'N)N', '=', 'CC(', '=C', '2)', 'C2=C(', 'C#N)', 'N(C)', 'N=C2', 'CN(C)C(=O)', 'C2', '=C1', 'C=C(', 'F)', 'C=C2']"
edetate disodium anhydrous,[Na+].[Na+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,"['[Na+]', '.', '[Na+]', '.', 'OC(=O)', 'CN(', 'CCN(', 'CC(O)=O)', 'CC(', '[O-])', '=O)', 'CC(', '[O-])', '=O']"
diphenhydramine,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,"['CN(C)', 'CCOC(', 'C1=', 'CC=', 'CC=', 'C1)', 'C1=', 'CC=', 'CC', '=C1']"
nitric oxide,[N]=O,"['[N]', '=O']"
ampicillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,"['[H]', '[C@]12', 'S', 'C(C)(C)', '[C@@H](', 'N1C(=O)', '[C@H]2', 'NC(=O)[C@H](', 'N)', 'C1=', 'CC=', 'CC=', 'C1)', 'C(O)=O']"
