drug_name,smiles,tokens
iodipamide,OC(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I,"['OC(=O)', 'C1=C(', 'I)', 'C(NC(=O)', 'CCCC', 'C(=O)N', 'C2=C(', 'I)', 'C=C(', 'I)', 'C(C(O)=O)', '=C2', 'I)', '=C(', 'I)', 'C=C1', 'I']"
fluconazole,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,"['OC(', 'CN1', 'C=N', 'C=', 'N1)', '(', 'CN1', 'C=N', 'C=', 'N1)', 'C1=C(', 'F)', 'C=C(', 'F)', 'C=C1']"
paclitaxel,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,"['[H]', '[C@]12', '[C@H](OC(=O)', 'C3=', 'CC=', 'CC', '=C', '3)', '[C@]3(O)', 'C[C@H](', 'OC(=O)', '[C@H](O)', '[C@@H](NC(=O)', 'C4', '=', 'CC=', 'CC', '=C', '4)', 'C4', '=', 'CC=', 'CC', '=C', '4)', 'C(C)=C(', '[C@@H](OC(C)=O)', 'C(=O)', '[C@]1(C)', '[C@@H](O)', 'C[C@H]1', 'OC', '[C@@]21', 'OC(C)=O)', 'C3', '(C)C']"
siponimod,CCC1=CC(=CC=C1CN1CC(C1)C(O)=O)C(\C)=N\OCC1=CC=C(C2CCCCC2)C(=C1)C(F)(F)F,"['CCC1', '=', 'CC(', '=', 'CC', '=C1', 'CN1', 'CC(', 'C1)', 'C(O)=O)', 'C(\\', 'C)', '=N\\', 'OCC1', '=', 'CC', '=C(', 'C2CCCCC2)', 'C(=', 'C1)', 'C(F)(F)F']"
methimazole,CN1C=CNC1=S,"['CN1', 'C=', 'CN', 'C1=S']"
telotristat ethyl,CCOC(=O)[C@@H](N)CC1=CC=C(C=C1)C1=NC(N)=NC(O[C@H](C2=CC=C(Cl)C=C2N2C=CC(C)=N2)C(F)(F)F)=C1,"['CCOC(=O)', '[C@@H](N)', 'CC1=', 'CC', '=C(', 'C=', 'C1)', 'C1=N', 'C(N)=N', 'C(', 'O[C@H](', 'C2=', 'CC', '=C(', 'Cl)', 'C=C2', 'N2', 'C=', 'CC(C)', '=N', '2)', 'C(F)(F)F)', '=C1']"
neostigmine,CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C,"['CN(C)', 'C(=O)O', 'C1=', 'CC(', '=', 'CC=', 'C1)', '[N+](C)', '(C)C']"
lacosamide,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1,"['CO', 'C[C@@H](', 'NC(C)=O)', 'C(=O)N', 'CC1=', 'CC=', 'CC', '=C1']"
imipramine,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,"['CN(C)', 'CCCN1', 'C2=', 'CC=', 'CC', '=C2', 'CCC2', '=', 'CC=', 'CC', '=C1', '2']"
cefixime,[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O,"['[H]', '[C@]12', 'S', 'CC(', 'C=C)', '=C(', 'N1C(=O)', '[C@H]2', 'NC(=O)C(', '=N/', 'OCC', '(O)=O)', '\\', 'C1=C', 'S', 'C(N)', '=N1', ')', 'C(O)=O']"
arsenic trioxide,O=[As]O[As]=O,"['O=', '[As]', 'O', '[As]', '=O']"
elexacaftor,C[C@@H]1CN(C2=NC(=CC=C2C(=O)NS(=O)(=O)C2=CN(C)N=C2C)N2C=CC(OCC(C)(C)C(F)(F)F)=N2)C(C)(C)C1,"['C[C@@H]1', 'CN(', 'C2=N', 'C(=', 'CC', '=C2', 'C(=O)NS(=O)(=O)', 'C2=', 'CN(C)', 'N=C2', 'C)', 'N2', 'C=CC(', 'OCC', '(C)(C)', 'C(F)(F)F)', '=N', '2)', 'C(C)(C)', 'C1']"
cenobamate,NC(=O)O[C@@H](CN1N=CN=N1)C1=C(Cl)C=CC=C1,"['NC(=O)', 'O[C@@H](', 'CN1', 'N=', 'CN', '=N1', ')', 'C1=C(', 'Cl)', 'C=', 'CC', '=C1']"
ethanol,CCO,['CCO']
flutamide,CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,"['CC(C)', 'C(=O)N', 'C1=', 'CC(', '=C(', 'C=', 'C1)', '[N+]([O-])=O)', 'C(F)(F)F']"
citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,"['OC(=O)', 'CC(O)(', 'CC(O)=O)', 'C(O)=O']"
rofecoxib,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,"['CS(=O)(=O)', 'C1=', 'CC', '=C(', 'C=', 'C1)', 'C1=C(', 'C(=O)O', 'C1)', 'C1=', 'CC=', 'CC', '=C1']"
ceftriaxone,[H][C@]12SCC(CSC3=NC(=O)C(=O)NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,"['[H]', '[C@]12', 'S', 'CC(', 'CS', 'C3=', 'NC(=O)', 'C(=O)N', 'N3', 'C)', '=C(', 'N1C(=O)', '[C@H]2', 'NC(=O)C(', '=N/', 'OC)', '\\', 'C1=C', 'S', 'C(N)', '=N1', ')', 'C(O)=O']"
secnidazole,CC(O)CN1C(C)=NC=C1N(=O)=O,"['CC(O)', 'CN1', 'C(C)', '=N', 'C=C1', 'N', '(=O)=O']"
potassium chloride,[Cl-].[K+],"['[Cl-]', '.', '[K+]']"
ethambutol,CC[C@@H](CO)NCCN[C@@H](CC)CO,"['CC[C@@H](', 'CO)', 'N', 'CCN', '[C@@H](CC)', 'CO']"
venlafaxine,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,"['CO', 'C1=', 'CC', '=C(', 'C=', 'C1)', 'C(', 'CN(C)C)', 'C1(O)', 'CCCCC1']"
levobupivacaine,CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,"['CCCCN1', 'CCCC', '[C@H]1', 'C(=O)N', 'C1=C(C)', 'C=', 'CC', '=C1', 'C']"
thiabendazole,N1C2=CC=CC=C2N=C1C1=CSC=N1,"['N1', 'C2=', 'CC=', 'CC', '=C2', 'N=C1', 'C1=C', 'S', 'C=', 'N1']"
pentazocine,CC1C2CC3=C(C=C(O)C=C3)C1(C)CCN2CC=C(C)C,"['CC1', 'C2', 'CC3', '=C(', 'C=C(', 'O)', 'C=C', '3)', 'C1', '(C)CC', 'N2CC', '=C(C)', 'C']"
indacaterol,CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,"['CCC1', '=C(', 'CC)', 'C=C2', 'CC(', 'CC2', '=', 'C1)', 'NC', '[C@H](O)', 'C1', '=C2', 'C=', 'CC(=O)N', 'C2=C(O)', 'C=C1']"
mycophenolic acid,COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C,"['CO', 'C1=C(', 'C', '\\', 'C', '=C(/', 'C)', 'CCC(O)=O)', 'C(O)', '=C2', 'C(=O)OCC', '2', '=C1', 'C']"
tamsulosin,CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O,"['CCO', 'C1=', 'CC=', 'CC', '=C1', 'OCCN', '[C@H](C)', 'CC1=', 'CC(', '=C(', 'OC)', 'C=', 'C1)', 'S(N)', '(=O)=O']"
cefazolin,[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(O)=O,"['[H]', '[C@]12', 'S', 'CC(', 'CS', 'C3=N', 'N', '=C(C)', 'S', '3)', '=C(', 'N1C(=O)', '[C@H]2', 'NC(=O)', 'CN1', 'C=N', 'N', '=N1', ')', 'C(O)=O']"
tolterodine,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,"['CC(C)', 'N(', 'CC[C@H](', 'C1=', 'CC=', 'CC=', 'C1)', 'C1=C(O)', 'C=', 'CC(C)=', 'C1)', 'C(C)C']"
ribociclib,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1,"['CN(C)C(=O)', 'C1=', 'CC2', '=', 'CN', '=C(N', 'C3=', 'CC', '=C(', 'C=N', '3)', 'N3', 'CCNCC3)', 'N=C2', 'N1', 'C1CCCC1']"
osilodrostat,FC1=C(C=CC(=C1)C#N)[C@H]1CCC2=CN=CN12,"['F', 'C1=C(', 'C=CC(', '=', 'C1)', 'C#N)', '[C@H]1', 'CCC2', '=', 'CN', '=', 'CN1', '2']"
dihydrocodeine,[H][C@@]12OC3=C4C(C[C@H]5N(C)CC[C@@]14[C@@]5([H])CC[C@@H]2O)=CC=C3OC,"['[H]', '[C@@]12', 'OC3', '=C4', 'C(C', '[C@H]5', 'N', '(C)CC', '[C@@]1', '4', '[C@@]5', '(', '[H]', ')', 'CC[C@@H]2', 'O)', '=', 'CC', '=C3', 'OC']"
famciclovir,CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O,"['CC(=O)', 'OCC(', 'CCN1C', '=N', 'C2=', 'CN=C(', 'N)N', '=C1', '2)', 'CO', 'C(C)=O']"
ioflupane i-123,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)C1=CC=C([123I])C=C1)C(=O)OC)N2CCCF,"['[H]', '[C@]12', 'CC', '[C@](', '[H]', ')', '(', '[C@H](', '[C@H](', 'C1)', 'C1=', 'CC', '=C(', '[123I]', ')', 'C=', 'C1)', 'C(=O)OC)', 'N2', 'CCC', 'F']"
carbamazepine,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,"['NC(=O)N1', 'C2=', 'CC=', 'CC', '=C2', 'C=', 'CC2', '=', 'CC=', 'CC', '=C1', '2']"
tiagabine,CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1,"['CC1=C(', 'S', 'C=', 'C1)', 'C(=', 'CCCN1', 'CCC[C@H](', 'C1)', 'C(O)=O)', 'C1=C(C)', 'C=C', 'S1']"
carfilzomib,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,"['CC(C)', 'C[C@H](', 'NC(=O)[C@H](', 'CCC1', '=', 'CC=', 'CC=', 'C1)', 'NC(=O)', 'CN1', 'CCOCC1)', 'C(=O)N[C@@H](', 'CC1=', 'CC=', 'CC=', 'C1)', 'C(=O)N[C@@H](CC(C)C)', 'C(=O)', '[C@@]1(C)', 'CO1']"
prasugrel,CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1,"['CC(=O)O', 'C1=', 'CC2', '=C(', 'CCN(', 'C2)', 'C(C(=O)', 'C2CC2)', 'C2=', 'CC=', 'CC', '=C2', 'F)', 'S1']"
etoposide,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O,"['[H]', '[C@]12', 'COC(=O)', '[C@]1(', '[H]', ')', '[C@H](', 'C1=', 'CC(', 'OC)', '=C(O)', 'C(OC)', '=', 'C1)', 'C1=', 'CC3', '=C(', 'OCO3)', 'C=C1', '[C@H]2O', '[C@@H]1O', '[C@]2(', '[H]', ')', 'CO', '[C@@H](C)', 'O', '[C@@]2(', '[H]', ')', '[C@H](O)', '[C@H]1O']"
lorlatinib,C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2,"['C[C@H]1', 'O', 'C2=C(', 'N)N', '=', 'CC(', '=C', '2)', 'C2=C(', 'C#N)', 'N(C)', 'N=C2', 'CN(C)C(=O)', 'C2', '=C1', 'C=C(', 'F)', 'C=C2']"
aminobenzoic acid,NC1=CC=C(C=C1)C(O)=O,"['N', 'C1=', 'CC', '=C(', 'C=', 'C1)', 'C(O)=O']"
artesunate,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@@H](OC(=O)CCC(O)=O)[C@@H]2C)O4,"['[H]', '[C@@]12', 'CC[C@@H](C)', '[C@]3(', '[H]', ')', 'CC', '[C@@]4(C)', 'OO', '[C@@]13', '[C@](', '[H]', ')', '(', 'O[C@@H](', 'OC(=O)', 'CCC(O)=O)', '[C@@H]2', 'C)O', '4']"
edetate calcium disodium anhydrous,[Na+].[Na+].[Ca++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,"['[Na+]', '.', '[Na+]', '.', '[Ca++]', '.', '[O-]', 'C(=O)', 'CN(', 'CCN(', 'CC(', '[O-])', '=O)', 'CC(', '[O-])', '=O)', 'CC(', '[O-])', '=O']"
cabozantinib,COC1=CC2=C(C=C1OC)C(OC1=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C=C1)=CC=N2,"['CO', 'C1=', 'CC2', '=C(', 'C=C1', 'OC)', 'C(O', 'C1=', 'CC', '=C(', 'NC(=O)', 'C3(', 'CC3)', 'C(=O)N', 'C3=', 'CC', '=C(', 'F)', 'C=C', '3)', 'C=', 'C1)', '=', 'CC=', 'N2']"
nitrofurantoin,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,"['[O-]', '[N+](=O)', 'C1=', 'CC', '=C(', 'O1)', '\\', 'C', '=N\\', 'N1', 'CC(=O)N', 'C1=O']"
avanafil,COC1=C(Cl)C=C(CNC2=C(C=NC(=N2)N2CCC[C@H]2CO)C(=O)NCC2=NC=CC=N2)C=C1,"['CO', 'C1=C(', 'Cl)', 'C=C(', 'CN', 'C2=C(', 'C=N', 'C(=N', '2)', 'N2', 'CCC[C@H]2', 'CO)', 'C(=O)N', 'CC2', '=N', 'C=', 'CC', '=N', '2)', 'C=C1']"
temsirolimus,OCC(C)(CO)C(=O)O[C@@H]1CC[C@@H](C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@@H](OC)C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC,"['OCC', '(C)(', 'CO)', 'C(=O)O', '[C@@H]1', 'CC[C@@H](', 'C[C@@H](C)', '[C@]2(', '[H]', ')', 'CC(=O)', '[C@H](C)', '\\', 'C=C(C)', '\\', '[C@@H](O)', '[C@@H](OC)', 'C(=O)', '[C@H](C)C', '[C@H](C)', '\\', 'C=C\\', 'C=C\\', 'C=C(C)', '\\', '[C@@H](OC)', 'C', '[C@]3(', '[H]', ')', 'CC[C@@H](C)', '[C@@]', '(O)', '(O', '3)', 'C(=O)', 'C(=O)N3', 'CCCC', '[C@H]3', 'C(=O)O', '2)', 'C[C@H]1', 'OC']"
cyclandelate,CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1,"['CC1', 'CC(', 'CC(C)(C)', 'C1)', 'OC(=O)', 'C(O)', 'C1=', 'CC=', 'CC', '=C1']"
methohexital,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,"['CCC', '#', 'CC(C)', 'C1(', 'CC=C)', 'C(=O)N', 'C(=O)N(C)', 'C1=O']"
gadoteridol,[Gd+3].CC(O)CN1CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC1,"['[Gd+3]', '.', 'CC(O)', 'CN1CCN(', 'CC(', '[O-])', '=O)', 'CCN(', 'CC(', '[O-])', '=O)', 'CCN(', 'CC(', '[O-])', '=O)CC1']"
rilpivirine,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1,"['CC1=', 'CC(', '\\', 'C=C\\', 'C#N)', '=', 'CC(C)', '=C1', 'N', 'C1=', 'CC', '=N', 'C(N', 'C2=', 'CC', '=C(', 'C=C', '2)', 'C#N)', '=N1']"
atovaquone,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O,"['O', 'C1=C(', '[C@H]2', 'CC[C@@H](', 'CC2)', 'C2=', 'CC', '=C(', 'Cl)', 'C=C', '2)', 'C(=O)', 'C2=', 'CC=', 'CC', '=C2', 'C1=O']"
gallium chloride ga-67,[Cl-].[Cl-].[Cl-].[67Ga+3],"['[Cl-]', '.', '[Cl-]', '.', '[Cl-]', '.', '[67Ga+3]']"
baloxavir marboxil,[H][C@@]12COCCN1C(=O)C1=C(OCOC(=O)OC)C(=O)C=CN1N2[C@H]1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12,"['[H]', '[C@@]12', 'CO', 'CCN1C(=O)', 'C1=C(', 'O', 'COC(=O)', 'OC)', 'C(=O)', 'C=', 'CN1', 'N2', '[C@H]1', 'C2=', 'CC', '=C(', 'F)', 'C(F)', '=C2', 'CS', 'C2=', 'CC=', 'CC', '=C1', '2']"
dexlansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1,"['CC1=C(', 'OCC', '(F)(F)F)', 'C=', 'CN', '=C1', 'C', '[S@@]', '(=O)', 'C1=N', 'C2=', 'CC=', 'CC', '=C2', 'N1']"
apomorphine,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,"['[H]', '[C@]12', 'CC3', '=C(', 'C(O)', '=C(O)', 'C=C', '3)', 'C3=', 'CC=', 'CC(', 'CCN1', 'C)', '=C2', '3']"
etacrynic acid,CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,"['CCC(', '=C)', 'C(=O)', 'C1=C(', 'Cl)', 'C(Cl)', '=C(', 'OCC', '(O)=O)', 'C=C1']"
amikacin,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,"['NCC', '[C@H](O)', 'C(=O)N[C@@H]1', 'C[C@H](N)', '[C@@H](', 'O[C@H]2', 'O[C@H](', 'CN)', '[C@@H](O)[C@H](O)', '[C@H]2O)', '[C@H](O)', '[C@H]1O', '[C@H]1', 'O[C@H](CO)[C@@H](O)', '[C@H](N)', '[C@H]1O']"
apremilast,CCOC1=CC(=CC=C1OC)[C@@H](CS(C)(=O)=O)N1C(=O)C2=CC=CC(NC(C)=O)=C2C1=O,"['CCO', 'C1=', 'CC(', '=', 'CC', '=C1', 'OC)', '[C@@H](', 'CS', '(C)', '(=O)=O)', 'N1C(=O)', 'C2=', 'CC=', 'CC(N', 'C(C)=O)', '=C2', 'C1=O']"
eszopiclone,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,"['CN1CCN(', 'CC1)', 'C(=O)O', '[C@@H]1', 'N(C(=O)', 'C2=N', 'C=', 'CN', '=C1', '2)', 'C1=N', 'C=C(', 'Cl)', 'C=C1']"
febuxostat,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N,"['CC(C)', 'CO', 'C1=C(', 'C=C(', 'C=', 'C1)', 'C1=N', 'C(C)=C(', 'S', '1)', 'C(O)=O)', 'C#N']"
dactinomycin,[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]3([H])CCCN3C(=O)[C@H](NC1=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C,"['[H]', '[C@@]12', 'CCCN1C(=O)', '[C@H](NC(=O)', '[C@@H](NC(=O)', 'C1', '=C3', 'N', '=C4', 'C(', 'OC3', '=C(C)', 'C=', 'C1)', '=C(C)', 'C(=O)', 'C(N)', '=C4', 'C(=O)N[C@H]1', '[C@@H](C)', 'OC(=O)', '[C@H](C(C)C)', 'N(C)C(=O)', 'CN(C)C(=O)', '[C@]3(', '[H]', ')', 'CCCN3', 'C(=O)', '[C@H](N', 'C1=O)', 'C(C)C)', '[C@@H](C)', 'OC(=O)', '[C@H](C(C)C)', 'N(C)C(=O)', 'CN(C)', 'C2=O)', 'C(C)C']"
imipenem,[H][C@]12CC(SCC\N=C\N)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,"['[H]', '[C@]12', 'CC(', 'S', 'CC', '\\', 'N', '=C\\', 'N)', '=C(', 'N1C(=O)', '[C@]2(', '[H]', ')', '[C@@H](C)O)', 'C(O)=O']"
pantoprazole,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,"['CO', 'C1=C(', 'OC)', 'C(C', 'S(=O)', 'C2=N', 'C3=C(', 'N2)', 'C=C(', 'O', 'C(F)F)', 'C=C', '3)', '=N', 'C=C1']"
tipranavir,[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O,"['[H]', '[C@@]', '(CC)', '(', 'C1=', 'CC(N', 'S(=O)(=O)', 'C2=N', 'C=C(', 'C=C', '2)', 'C(F)(F)F)', '=', 'CC=', 'C1)', 'C1=C(O)', 'C', '[C@@](', 'CCC)', '(', 'CCC2', '=', 'CC=', 'CC', '=C', '2)', 'OC1=O']"
sodium glycerophosphate,[Na+].[Na+].OCC(O)COP([O-])([O-])=O,"['[Na+]', '.', '[Na+]', '.', 'OCC(O)', 'CO', 'P', '([O-])', '([O-])', '=O']"
caspofungin,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@]([H])(C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]1[C@@H](O)CCN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@H](O)CCN)NC(=O)CCCCCCCC[C@@H](C)C[C@@H](C)CC)[C@@H](C)O,"['[H]', '[C@@]12', 'C[C@@H](O)', 'CN1C(=O)', '[C@@H](NC(=O)', '[C@](', '[H]', ')', '(C', '[C@@H](O)', '[C@@H](', 'NCC', 'N)', 'NC(=O)[C@@H]1', '[C@@H](O)', 'CCN1C(=O)', '[C@@H](NC(=O)', '[C@@H](N', 'C2=O)', '[C@H](O)[C@@H](O)', 'C1=', 'CC', '=C(O)', 'C=', 'C1)', '[C@H](O)', 'CCN)', 'NC(=O)', 'CCCCCCCC', '[C@@H](C)C', '[C@@H](C)', 'CC)', '[C@@H](C)', 'O']"
bumetanide,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,"['CCCCN', 'C1=C(', 'O', 'C2=', 'CC=', 'CC', '=C', '2)', 'C(=', 'CC(', '=', 'C1)', 'C(O)=O)', 'S(N)', '(=O)=O']"
paroxetine,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,"['F', 'C1=', 'CC', '=C(', 'C=', 'C1)', '[C@@H]1', 'CCN', 'C[C@H]1', 'CO', 'C1=', 'CC2', '=C(', 'OCO2)', 'C=C1']"
grepafloxacin,CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O,"['CC1', 'CN(', 'CCN1', ')', 'C1=C(', 'F)', 'C(C)', '=C2', 'C(=O)C(', '=C', 'N(', 'C3CC3)', 'C2=', 'C1)', 'C(O)=O']"
semaglutide,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(O)=O)C(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CN=CN1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O,"['CC[C@H](C)', '[C@H](', 'NC(=O)[C@H](', 'CC1=', 'CC=', 'CC=', 'C1)', 'NC(=O)[C@H](', 'CCC(O)=O)', 'NC(=O)[C@H](', 'CCCCNC(=O)', 'CO', 'CCOCC', 'NC(=O)CO', 'CCOCC', 'NC(=O)', 'CC[C@@H](', 'NC(=O)', 'CCCCCCCCCCCCCCCC', 'C(O)=O)', 'C(O)=O)', 'NC(=O)', '[C@H](C)', 'NC(=O)', '[C@H](C)', 'NC(=O)[C@H](', 'CCC(', 'N)=O)', 'NC(=O)', 'CNC(=O)', '[C@H](', 'CCC(O)=O)', 'NC(=O)[C@H](CC(C)C)', 'NC(=O)[C@H](', 'CC1=', 'CC', '=C(O)', 'C=', 'C1)', 'NC(=O)[C@H](', 'CO)', 'NC(=O)[C@H](', 'CO)', 'NC(=O)[C@@H](', 'NC(=O)[C@H](', 'CC(O)=O)', 'NC(=O)[C@H](', 'CO)', 'NC(=O)[C@@H](', 'NC(=O)[C@H](', 'CC1=', 'CC=', 'CC=', 'C1)', 'NC(=O)', '[C@@H](NC(=O)', 'CNC(=O)', '[C@H](', 'CCC(O)=O)', 'NC(=O)', 'C(C)(C)', 'NC(=O)', '[C@@H](N)', 'CC1=', 'CN', '=', 'CN', '1)', '[C@@H](C)O)', '[C@@H](C)O)', 'C(C)C)', 'C(=O)N[C@@H](C)', 'C(=O)N[C@@H](', 'CC1=', 'CN', 'C2', '=C1', 'C=', 'CC', '=C', '2)', 'C(=O)N[C@@H](CC(C)C)', 'C(=O)N[C@@H](', 'C(C)C)', 'C(=O)N[C@@H](', 'CCCN', 'C(N)=N)', 'C(=O)N', 'CC(=O)N[C@@H](', 'CCCN', 'C(N)=N)', 'C(=O)N', 'CC(O)', '=O']"
acetazolamide,CC(=O)NC1=NN=C(S1)S(N)(=O)=O,"['CC(=O)N', 'C1=N', 'N=C(', 'S', '1)', 'S(N)', '(=O)=O']"
nitrous oxide,[N-]=[N+]=O,"['[N-]', '=[N+]', '=O']"
acetylcysteine,CC(=O)N[C@@H](CS)C(O)=O,"['CC(=O)N[C@@H](', 'CS)', 'C(O)=O']"
